name,Parties,Treaty type,Status,Date of signature,Date of entry into force,Treaty full text,IIA content,Originally mapped,Mapped by,About,"criteria/Preamble/Reference to right to regulate (e.g. regulatory autonomy, policy space, flexibility to introduce new regulations)",criteria/Preamble/Reference to sustainable development,"criteria/Preamble/Reference to social investment aspects (e.g. human rights, labour, health, CSR, poverty reduction)","criteria/Preamble/Reference to environmental aspects (e.g. plant or animal life, biodiversity, climate change)",criteria/Scope and Definitions/Definition of investment/Type of definition,criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Excludes portfolio investment,"criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Excludes other specific assets (e.g. sovereign debt, ordinary commercial transactions, etc.)",criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Lists required characteristics of investment,"criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Contains ""in accordance with host State laws"" requirement",criteria/Scope and Definitions/Definition of investment/Limitations to the definition of investment/Sets out closed (exhaustive) list of covered assets,criteria/Scope and Definitions/Definition of investor/Definition included,criteria/Scope and Definitions/Definition of investor/Specifying natural persons covered/Includes permanent residents,criteria/Scope and Definitions/Definition of investor/Specifying natural persons covered/Excludes dual nationals,criteria/Scope and Definitions/Definition of investor/Specifying legal entities covered/Includes requirement of substantial business activity,criteria/Scope and Definitions/Definition of investor/Specifying legal entities covered/Defines ownership and control of legal entities,criteria/Scope and Definitions/Denial of benefits (DoB)/DoB clause included,"criteria/Scope and Definitions/Denial of benefits (DoB)/Content of the DoB clause/""Substantive business operations"" criterion",criteria/Scope and Definitions/Denial of benefits (DoB)/Content of the DoB clause/Applies to investors from States with no diplomatic relations or under economic/trade restrictions,"criteria/Scope and Definitions/Denial of benefits (DoB)/Content of the DoB clause/Discretionary (""Party may deny"") or mandatory (""benefits shall be denied"")",criteria/Scope and Definitions/Substantive scope of the treaty/Limiting substantive scope of the treaty/Excludes taxation,"criteria/Scope and Definitions/Substantive scope of the treaty/Limiting substantive scope of the treaty/Excludes subsidies, grants",criteria/Scope and Definitions/Substantive scope of the treaty/Limiting substantive scope of the treaty/Excludes government procurement,criteria/Scope and Definitions/Substantive scope of the treaty/Limiting substantive scope of the treaty/Excludes other subject matter,criteria/Scope and Definitions/Temporal scope of the treaty/Investments covered,criteria/Scope and Definitions/Temporal scope of the treaty/Disputes covered,criteria/Standards of Treatment/National treatment (NT)/Type of NT clause,"criteria/Standards of Treatment/National treatment (NT)/Reference to ""like circumstances"" (or similar)",criteria/Standards of Treatment/Most-favoured-nation (MFN) treatment/Type of MFN clause,criteria/Standards of Treatment/Most-favoured-nation (MFN) treatment/Exceptions from MFN obligation/Economic integration agreements,criteria/Standards of Treatment/Most-favoured-nation (MFN) treatment/Exceptions from MFN obligation/Taxation treaties,criteria/Standards of Treatment/Most-favoured-nation (MFN) treatment/Exceptions from MFN obligation/Procedural issues (ISDS),criteria/Standards of Treatment/Fair and equitable treatment (FET)/Type of FET clause,criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/By reference to international law,criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/By listing FET elements (exhaustive or indicative list),criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/FET modifiers,criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/Full protection and security,"criteria/Standards of Treatment/Fair and equitable treatment (FET)/FET qualified/Prohibition on unreasonable, arbitrary or discriminatory measures",criteria/Standards of Treatment/Expropriation/Scope of measures covered,criteria/Standards of Treatment/Expropriation/Refining expropriation clause/Indirect expropriation defined,criteria/Standards of Treatment/Expropriation/Refining expropriation clause/Carve-out for general regulatory measures,criteria/Standards of Treatment/Expropriation/Refining expropriation clause/Carve-out for compulsory licenses in conformity with WTO,criteria/Standards of Treatment/Protection from strife/Specifications/Relative right to compensation (comparator),criteria/Standards of Treatment/Protection from strife/Specifications/Absolute right to compensation in certain circumstances,criteria/Standards of Treatment/Transfer of funds/Includes transfer of funds,criteria/Standards of Treatment/Transfer of funds/Exceptions to the transfer of funds obligation/Balance-of-payments exception,"criteria/Standards of Treatment/Transfer of funds/Exceptions to the transfer of funds obligation/Other specific exceptions (e.g. to protect creditors, etc.)",criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Includes prohibition of PRs,criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Type of PR clause,criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Umbrella clause,criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Entry and sojourn of personnel (subject to local laws),criteria/Standards of Treatment/Prohibition of performance requirements (PRs)/Senior management (nationality),criteria/Other Clauses/Transparency/Directed at States (obligation to publish laws and regulations),criteria/Other Clauses/Transparency/Directed at investors,"criteria/Other Clauses/Transparency/Health and environment (any mentioning in the text, except preamble)","criteria/Other Clauses/Transparency/Labour standards (any mentioning in the text, except preamble)","criteria/Other Clauses/Transparency/Right to regulate (any mentioning in the text of this or similar concepts, except preamble)","criteria/Other Clauses/Transparency/Corporate social responsibility (any mentioning in the text, except preamble)","criteria/Other Clauses/Transparency/Corruption (any mentioning in the text, except preamble)",criteria/Other Clauses/Transparency/Not lowering of standards (typically environment and/or labour standards),criteria/Other Clauses/Transparency/Subrogation clause,"criteria/Other Clauses/Transparency/Non-derogation clause (in case of IIA’s conflict with other norms, more favourable rules apply to investors)",criteria/Other Clauses/Investment promotion/Reference to specific promotion activities in text of agreement (not preamble),criteria/Exceptions/Essential security exception/Exception included,criteria/Exceptions/Essential security exception/Exception defined (exceptional circumstances described in more detail),criteria/Exceptions/Essential security exception/Exception self-judging,criteria/Exceptions/General public policy exceptions/Public health and environment,"criteria/Exceptions/General public policy exceptions/Other public policy exceptions (e.g. cultural heritage, public order, etc.)",criteria/Exceptions/General public policy exceptions/Prudential carve-out (concerns financial measures),criteria/Exceptions/General public policy exceptions/Scheduling and reservations (in treaty texts and annexes),criteria/State-State Dispute Settlement (SSDS)/SSDS included,criteria/Investor-State Dispute Settlement (ISDS)/ISDS included,criteria/Investor-State Dispute Settlement (ISDS)/Alternatives to arbitration,criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Scope of claims: general approach (chapeau paragraph of ISDS clause),criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Limitations to the scope of ISDS/Limitation of provisions subject to ISDS,criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Limitations to the scope of ISDS/Exclusion of policy areas from ISDS,criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Limitations to the scope of ISDS/Special mechanism for taxation or prudential measures,criteria/Investor-State Dispute Settlement (ISDS)/Scope and consent/Limitations to the scope of ISDS/Type of consent to arbitration,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/Domestic courts of the host State,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/ICSID,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/UNCITRAL,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/Other forums,criteria/Investor-State Dispute Settlement (ISDS)/Forums/ISDS forum options/Relationship between forums,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Limitation period for submission of claims,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Provisional measures,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Consolidation of claims,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Limited remedies (specifying available types of remedies),criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Treaty interpretation/Affirms binding interpretation by contracting parties or their joint committee,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Treaty interpretation/Requires certain questions to be submitted to contracting parties (renvoi),criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Treaty interpretation/Regulates submissions by non-disputing State party,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Transparency in arbitral proceedings/Requires documents to be made publicly available,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Transparency in arbitral proceedings/Requires hearings to be open to the public,criteria/Investor-State Dispute Settlement (ISDS)/Other specific ISDS features/Transparency in arbitral proceedings/Regulates amicus curiae submissions by third (non-disputing) parties,criteria/Institutional Issues/Mechanism for consultations between State parties,criteria/Institutional Issues/Institutional framework (committee),criteria/Institutional Issues/Technical cooperation/capacity building,"criteria/Treaty Duration, Amendment and Termination/Treaty duration/Years of initial treaty term","criteria/Treaty Duration, Amendment and Termination/Treaty duration/Automatic renewal","criteria/Treaty Duration, Amendment and Termination/Amendment and termination/Unilateral termination/Includes modalities for unilateral termination","criteria/Treaty Duration, Amendment and Termination/Amendment and termination/Unilateral termination/Length of notice period","criteria/Treaty Duration, Amendment and Termination/Amendment and termination/Unilateral termination/Includes modalities for amendment or renegotiation","criteria/Treaty Duration, Amendment and Termination/Amendment and termination/Unilateral termination/""Survival""/""sunset"" clause length",Date of termination,Type of termination,Short title:,Treaty investment chapter text
China - Cuba BIT (1995),"1. China
2. Cuba",Bilateral Investment Treaties,In force,24/04/1995,01/08/1996,en,Mapped,11-2016,University of Athens (Greece),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,None,Not applicable,Post-establishment,Yes,Yes,No,FET unqualified,None,No,FET combined with NT or MFN,Standard,No,Indirect expropriation mentioned,No,No,No,MFN only,No,Yes,No,No,No explicit PR clause,Not applicable,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Yes,No,No,Yes,"""Fork in the road""",No,No,No,No,No,No,No,No,No,No,No,No,No,5 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
China - Cyprus BIT (2001),"1. China
2. Cyprus",Bilateral Investment Treaties,In force,15/01/2001,29/04/2002,en,Mapped,10-2016,Xiamen University School of Law (China); University of Mauritius (Mauritius),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,No clause,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,No,Yes,No,No,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Yes,Yes,No,Yes,"""Fork in the road""",No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
China - Czech Republic BIT (1991),"1. China
2. Czechia",Bilateral Investment Treaties,Terminated,04/12/1991,01/12/1992,en,Mapped,04-2016,Xiamen University School of Law (China); University of Ottawa (Canada),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,None,Not applicable,Not applicable,Not applicable,No clause,No,Indirect expropriation mentioned,No,No,No,MFN only,Yes,Yes,No,No,No explicit PR clause,Not applicable,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,None,Yes,Yes,Voluntary ADR (conciliation / mediation),Covers any dispute relating to investment,Yes,No,No,Inconclusive,Yes,No,Yes,No,No reference,No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,Indefinite term,Yes,One year prior notice,No,10 years,01/09/2006,Replaced by new treaty,,
China - Czech Republic BIT (2005),"1. China
2. Czechia",Bilateral Investment Treaties,In force,08/12/2005,01/09/2006,en,Mapped,03-2013,Xiamen University School of Law (China); Singapore Management University School of Law (Singapore),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,FET combined with NT or MFN,Standard,No,Indirect expropriation mentioned,No,No,No,MFN only,Yes,Yes,No,No,No explicit PR clause,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,Negative-list reservations,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Inconclusive,Yes,Yes,No,Inconclusive,No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,Indefinite term,Yes,One year prior notice,Yes,10 years,,,,
China - Denmark BIT (1985),"1. China
2. Denmark",Bilateral Investment Treaties,In force,29/04/1985,29/04/1985,en,Mapped,03-2016,Bocconi University (Italy); King's College London School of Law (United Kingdom),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Not stipulated,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,None,Not applicable,Post-establishment,No,Yes,No,FET unqualified,None,No,None,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN only,No,Yes,No,No,No explicit PR clause,Not applicable,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers treaty claims only,Yes,No,No,Provides express or implied consent,Yes,Yes,No,No,Local remedies first,No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
China - Djibouti BIT (2003),"1. China
2. Djibouti",Bilateral Investment Treaties,Signed,18/08/2003,,en,Mapped,03-2013,Xiamen University School of Law (China); Singapore Management University School of Law (Singapore),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to post-BIT investments only,Not stipulated,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,No,Yes,No,No,No explicit PR clause,Not applicable,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Yes,Yes,No,No,"""Fork in the road""",No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
China - Ecuador BIT (1994),"1. China
2. Ecuador",Bilateral Investment Treaties,Terminated,21/03/1994,01/07/1997,es,Mapped,10-2016,National University of La Plata (Argentina); Danube University Krems (Austria),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,None,Not applicable,Post-establishment,Yes,Yes,No,FET unqualified,None,No,FET combined with NT or MFN,Standard,No,Indirect expropriation mentioned,No,No,No,MFN only,No,Yes,No,No,No explicit PR clause,Not applicable,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,Yes,No,No,Provides express or implied consent,Yes,No,No,Yes,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,5 years,Indefinite term,Yes,One year prior notice,No,10 years,19/05/2018,Unilaterally denounced,,
China - Egypt BIT (1994),"1. China
2. Egypt",Bilateral Investment Treaties,In force,21/04/1994,01/04/1996,en,Mapped,03-2014,Boston College (United States); Paris Institute of Political Studies (France),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,None,Not applicable,Post-establishment,Yes,Yes,No,FET unqualified,None,No,FET combined with NT or MFN,Standard,Yes,Indirect expropriation mentioned,No,No,No,MFN only,No,Yes,No,No,No explicit PR clause,Not applicable,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,Yes,No,No,Provides express or implied consent,Yes,No,No,Yes,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
China - Estonia BIT (1993),"1. China
2. Estonia",Bilateral Investment Treaties,In force,02/09/1993,01/06/1994,en,Mapped,04-2014,Paris Institute of Political Studies (France); William S. Richardson School of Law at the University of Hawai‘i at Mānoa (United States),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,None,Not applicable,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,Standard,No,Indirect expropriation mentioned,No,No,No,MFN only,No,Yes,No,No,No explicit PR clause,Not applicable,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,Yes,No,No,Provides express or implied consent,Yes,Yes,No,No,"""Fork in the road""",No,No,No,No,No,No,No,No,No,No,Yes,No,No,10 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
China - Ethiopia BIT (1998),"1. China
2. Ethiopia",Bilateral Investment Treaties,In force,11/05/1998,01/05/2000,en,Mapped,03-2014,King’s College London School of Law (United Kingdom); National University of La Plata (Argentina),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Not stipulated,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET unqualified,None,No,None,With reference to domestic law,No,Indirect expropriation mentioned,No,No,No,MFN only,No,Yes,No,No,No explicit PR clause,Not applicable,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,None,Yes,Yes,Voluntary ADR (conciliation / mediation),Covers any dispute relating to investment,Yes,No,No,Provides express or implied consent,Yes,Yes,No,No,Local remedies first,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,10 years,10 years,Yes,One year prior notice,No,10 years,,,,
China - Finland BIT (1984),"1. China
2. Finland",Bilateral Investment Treaties,Terminated,04/09/1984,26/01/1986,en | fr,Mapped,11-2016,NALSAR University of Law (India); Danube University Krems (Austria),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,None,Not applicable,Post-establishment,Yes,Yes,No,None,Not applicable,Not applicable,Not applicable,No clause,No,Indirect expropriation mentioned,No,No,No,Not applicable,Not applicable,Yes,No,No,No explicit PR clause,Not applicable,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,Yes,No,No,Provides express or implied consent,Yes,Yes,No,Yes,No reference,No,No,No,No,No,No,No,No,No,No,Yes,No,No,15 years,Indefinite term,Yes,One year prior notice,No,10 years,15/11/2006,Replaced by new treaty,,
China - Finland BIT (2004),"1. China
2. Finland",Bilateral Investment Treaties,In force,15/11/2004,15/11/2006,en,Mapped,03-2013,Xiamen University School of Law (China); National University of La Plata (Argentina),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Pre- and post-establishment,Yes,Yes,No,FET unqualified,None,No,None,No clause,Yes,Indirect expropriation mentioned,No,No,No,MFN and NT,Yes,Yes,Yes,No,No explicit PR clause,Not applicable,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Negative-list reservations,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Yes,Yes,Yes,No,Preserving right to arbitration after domestic court proceedings,No,No,No,No,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Yes,No,No,20 years,20 years,Yes,One year prior notice,No,20 years,,,,
China - France BIT (1984),"1. China
2. France",Bilateral Investment Treaties,Terminated,30/05/1984,19/03/1985,fr,Mapped,04-2016,Hacettepe University Faculty of Law (Turkey); University of Lausanne (Switzerland),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,No,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Inconclusive,None,Not applicable,Post-establishment,Yes,No,No,FET unqualified,None,No,None,Standard,No,Indirect expropriation mentioned,No,No,No,MFN only,No,Yes,No,No,No explicit PR clause,Not applicable,Inconclusive,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,Voluntary ADR (conciliation / mediation),Covers any dispute relating to investment,Yes,No,No,Provides express or implied consent,Yes,Yes,Yes,No,"""Fork in the road""",No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,Indefinite term,Yes,One year prior notice,No,15 years,20/08/2010,Replaced by new treaty,,
Accord entre le gouvernement de la République française et le gouvernement de la république populaire de Chine sur l'encouragement et la protection réciproques des investissements,"1. China
2. France",Bilateral Investment Treaties,In force,26/11/2007,20/08/2010,fr,Mapped,10-2016,Laval University (Canada); Federal University of Paraíba (Brazil),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Carves out pre-existing disputes,Post-establishment,No,Post-establishment,Yes,Yes,No,FET qualified,International law / principles of international law,No,None,Standard,No,Indirect expropriation mentioned,No,No,No,MFN and NT,No,Yes,Yes,No,No explicit PR clause,Not applicable,Inconclusive,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Not applicable,Not applicable,No,Inconclusive,No,Negative-list reservations,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Provides express or implied consent,Yes,Yes,Yes,No,"""Fork in the road""",No,No,No,No,No,No,No,No,No,No,No,No,No,10 years,Indefinite term,Yes,One year prior notice,No,20 years,,,China - France BIT (2007),
China - Georgia BIT (1993),"1. China
2. Georgia",Bilateral Investment Treaties,In force,03/06/1993,01/03/1995,en,Mapped,04-2014,Paris Institute of Political Studies (France); University of Erlangen-Nuremberg (Germany),"The IIA Mapping Project is a collaborative initiative between UNCTAD and universities worldwide to map the content of IIAs. The resulting database serves as a tool to understand trends in IIA drafting, assess the prevalence of different policy approaches and identify treaty examples.
                        
                        For more information on the project, please read the Mapping Project Description & Methodology.",No,No,No,No,Asset-based definition,No,No,No,Yes,No,Yes,No,No,No,No,No,Not applicable,Not applicable,Not applicable,No,No,No,No,Applies to both pre-existing and post-BIT investments,Not stipulated,None,Not applicable,Post-establishment,Yes,Yes,No,FET unqualified,None,No,FET combined with NT or MFN,Standard,No,Indirect expropriation mentioned,No,No,No,MFN only,No,Yes,No,No,No explicit PR clause,Not applicable,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Not applicable,Not applicable,No,No,No,None,Yes,Yes,None,Covers any dispute relating to investment,No,No,No,Requires case-by-case consent,Yes,No,No,No,"""Fork in the road""",No,No,No,No,No,No,No,No,No,No,Yes,No,No,5 years,Indefinite term,Yes,One year prior notice,No,10 years,,,,
